Time,Sent
0.154938,1163
0.155061,1164
0.155184,1165
0.155307,1166
0.155429,1167
0.155552,1168
0.155675,1169
0.155798,1170
0.155921,1171
0.156044,1172
0.156167,1173
0.15629,1174
0.156412,1175
0.156535,1176
0.156658,1177
0.156781,1178
0.156904,1179
0.157027,1180
0.15715,1181
0.157277,1182
0.1574,1183
0.157523,1184
0.157646,1185
0.157768,1186
0.157891,1187
0.158014,1188
0.158137,1189
0.15826,1190
0.158383,1191
0.158506,1192
0.158629,1193
0.158751,1194
0.158874,1195
0.158997,1196
0.15912,1197
0.159243,1198
0.159366,1199
0.159489,1200
0.159612,1201
0.159734,1202
0.159857,1203
0.15998,1204
0.160103,1205
0.160226,1206
0.160348,1207
0.160471,1208
0.160594,1209
0.160717,1210
0.16084,1211
0.160963,1212
0.16109,1213
0.161213,1214
0.161336,1215
0.161458,1216
0.161581,1217
0.161704,1218
0.161827,1219
0.16195,1220
0.162073,1221
0.162196,1222
0.162319,1223
0.162442,1224
0.162564,1225
0.162687,1226
0.16281,1227
0.162933,1228
0.163056,1229
0.163179,1230
0.163302,1231
0.163425,1232
0.163547,1233
0.16367,1234
0.163793,1235
0.163916,1236
0.164043,1237
0.164166,1238
0.164289,1239
0.164412,1240
0.164535,1241
0.164658,1242
0.16478,1243
0.164903,1244
0.165026,1245
0.165149,1246
0.165272,1247
0.165395,1248
0.165518,1249
0.16564,1250
0.165763,1251
0.165886,1252
0.166009,1253
0.166132,1254
0.166255,1255
0.166378,1256
0.166501,1257
0.166628,1258
0.166751,1259
0.166873,1260
0.166996,1261
0.167119,1262
0.167242,1263
0.167365,1264
0.167488,1265
0.167611,1266
0.167734,1267
0.167856,1268
0.167979,1269
0.168102,1270
0.168225,1271
0.168348,1272
0.168471,1273
0.168594,1274
0.168717,1275
0.16884,1276
0.168962,1277
0.169085,1278
0.169208,1279
0.169331,1280
0.169454,1281
0.169581,1282
0.169704,1283
0.169827,1284
0.16995,1285
0.170073,1286
0.170195,1287
0.170318,1288
0.170441,1289
0.170564,1290
0.170687,1291
0.17081,1292
0.170933,1293
0.171056,1294
0.171178,1295
0.171301,1296
0.171424,1297
0.171547,1298
0.17167,1299
0.171793,1300
0.171915,1301
0.172038,1302
0.172161,1303
0.172284,1304
0.172407,1305
0.17253,1306
0.172652,1307
0.172775,1308
0.172898,1309
0.173025,1310
0.173148,1311
0.173271,1312
0.173394,1313
0.173517,1314
0.17364,1315
0.173763,1316
0.173886,1317
0.174008,1318
0.174131,1319
0.174254,1320
0.174377,1321
0.1745,1322
0.174623,1323
0.174746,1324
0.174869,1325
0.174991,1326
0.175114,1327
0.175237,1328
0.17536,1329
0.175483,1330
0.175606,1331
0.175729,1332
0.175852,1333
0.175974,1334
0.176097,1335
0.17622,1336
0.176347,1337
0.17647,1338
0.176593,1339
0.176716,1340
0.176839,1341
0.176962,1342
0.177085,1343
0.177208,1344
0.17733,1345
0.177453,1346
0.177576,1347
0.177699,1348
0.177822,1349
0.177945,1350
0.178067,1351
0.17819,1352
0.178313,1353
0.178436,1354
0.178559,1355
0.178682,1356
0.178805,1357
0.178932,1358
0.179055,1359
0.179178,1360
0.1793,1361
0.179423,1362
0.179546,1363
0.179669,1364
0.179792,1365
0.179915,1366
0.180038,1367
0.180161,1368
0.180284,1369
0.180406,1370
0.180529,1371
0.180652,1372
0.180775,1373
0.180898,1374
0.181021,1375
0.181144,1376
0.181267,1377
0.181389,1378
0.181512,1379
0.181635,1380
0.181758,1381
0.181885,1382
0.182008,1383
0.182131,1384
0.182254,1385
0.182377,1386
0.1825,1387
0.182622,1388
0.182745,1389
0.182868,1390
0.182991,1391
0.183114,1392
0.183237,1393
0.183359,1394
0.183482,1395
0.183605,1396
0.183728,1397
0.183851,1398
0.183974,1399
0.184097,1400
0.18422,1401
0.184342,1402
0.184465,1403
0.184588,1404
0.184711,1405
0.184834,1406
0.184957,1407
0.185084,1408
0.185207,1409
0.18533,1410
0.185453,1411
0.185576,1412
0.185698,1413
0.185821,1414
0.185944,1415
