Time,Sent
0.0988294,1379
0.0988321,1380
0.0989522,1381
0.098955,1382
0.0990751,1383
0.0990778,1384
0.099198,1385
0.0992007,1386
0.0993209,1387
0.0993236,1388
0.0994438,1389
0.0994465,1390
0.0994507,1391
0.0995709,1392
0.0995735,1393
0.0996937,1394
0.0996963,1395
0.0998165,1396
0.0998191,1397
0.0999393,1398
0.099942,1399
0.100062,1400
0.100065,1401
0.100185,1402
0.100188,1403
0.100308,1404
0.100311,1405
0.100431,1406
0.100434,1407
0.100554,1408
0.100556,1409
0.100677,1410
0.100679,1411
0.100799,1412
0.100802,1413
0.100922,1414
0.100925,1415
0.101045,1416
0.101048,1417
0.101168,1418
0.101171,1419
0.101291,1420
0.101294,1421
0.101414,1422
0.101417,1423
0.101537,1424
0.101539,1425
0.10166,1426
0.101662,1427
0.101782,1428
0.101785,1429
0.101905,1430
0.101908,1431
0.102028,1432
0.102031,1433
0.102151,1434
0.102154,1435
0.102274,1436
0.102277,1437
0.102281,1438
0.102401,1439
0.102404,1440
0.102524,1441
0.102527,1442
0.102647,1443
0.10265,1444
0.10277,1445
0.102772,1446
0.102893,1447
0.102895,1448
0.103016,1449
0.103018,1450
0.103138,1451
0.103141,1452
0.103261,1453
0.103264,1454
0.103384,1455
0.103387,1456
0.103507,1457
0.10351,1458
0.10363,1459
0.103632,1460
0.103753,1461
0.103755,1462
0.103875,1463
0.103878,1464
0.103998,1465
0.104001,1466
0.104121,1467
0.104124,1468
0.104244,1469
0.104246,1470
0.104367,1471
0.104369,1472
0.10449,1473
0.104492,1474
0.104612,1475
0.104615,1476
0.104735,1477
0.104738,1478
0.104858,1479
0.104861,1480
0.104981,1481
0.104984,1482
0.105104,1483
0.105106,1484
0.105227,1485
0.105229,1486
0.105234,1487
0.105354,1488
0.105356,1489
0.105477,1490
0.105479,1491
0.105599,1492
0.105602,1493
0.105722,1494
0.105725,1495
0.105845,1496
0.105848,1497
0.105968,1498
0.105971,1499
0.106091,1500
0.106094,1501
0.106214,1502
0.106217,1503
0.106337,1504
0.106339,1505
0.10646,1506
0.106462,1507
0.106582,1508
0.106585,1509
0.106705,1510
0.106708,1511
0.106828,1512
0.106831,1513
0.106951,1514
0.106954,1515
0.107074,1516
0.107077,1517
0.107197,1518
0.1072,1519
0.10732,1520
0.107322,1521
0.107443,1522
0.107445,1523
0.107566,1524
0.107568,1525
0.107688,1526
0.107691,1527
0.107811,1528
0.107814,1529
0.107934,1530
0.107937,1531
0.108057,1532
0.10806,1533
0.10818,1534
0.108183,1535
0.108303,1536
0.108306,1537
0.108426,1538
0.108428,1539
0.108549,1540
0.108551,1541
0.108671,1542
0.108674,1543
0.108794,1544
0.108797,1545
0.108917,1546
0.10892,1547
0.10904,1548
0.109043,1549
0.109163,1550
0.109166,1551
0.109286,1552
0.109289,1553
0.109293,1554
0.109413,1555
0.109416,1556
0.109536,1557
0.109539,1558
0.109659,1559
0.109661,1560
0.109782,1561
0.109784,1562
0.109904,1563
0.109907,1564
0.110027,1565
0.11003,1566
0.11015,1567
0.110153,1568
0.110273,1569
0.110276,1570
0.110396,1571
0.110399,1572
0.110519,1573
0.110522,1574
0.110642,1575
0.110644,1576
0.110765,1577
0.110767,1578
0.110888,1579
0.11089,1580
0.11101,1581
0.111013,1582
0.111133,1583
0.111136,1584
0.111256,1585
0.111259,1586
0.111379,1587
0.111382,1588
0.111502,1589
0.111505,1590
0.111625,1591
0.111628,1592
0.111748,1593
0.11175,1594
0.111755,1595
0.111875,1596
0.111877,1597
0.111998,1598
0.112,1599
0.11212,1600
0.112123,1601
0.112243,1602
0.112246,1603
0.112366,1604
0.112369,1605
0.112489,1606
0.112492,1607
0.112612,1608
0.112615,1609
0.112735,1610
0.112737,1611
0.112858,1612
0.11286,1613
0.11298,1614
0.112983,1615
0.113103,1616
0.113106,1617
0.113226,1618
0.113229,1619
0.113349,1620
0.113352,1621
0.113472,1622
0.113475,1623
0.113595,1624
0.113598,1625
0.113718,1626
0.11372,1627
0.113841,1628
0.113843,1629
0.113964,1630
0.113966,1631
0.114086,1632
0.114089,1633
0.114209,1634
0.114212,1635
0.114332,1636
0.114335,1637
0.114455,1638
0.114458,1639
0.114578,1640
0.114581,1641
0.114701,1642
0.114704,1643
0.114708,1644
0.114828,1645
0.114831,1646
0.114951,1647
0.114953,1648
0.115074,1649
0.115076,1650
0.115196,1651
0.115199,1652
0.115319,1653
0.115322,1654
0.115442,1655
0.115445,1656
0.115565,1657
0.115568,1658
0.115688,1659
0.11569,1660
0.115811,1661
0.115813,1662
0.115934,1663
0.115936,1664
0.116056,1665
0.116059,1666
0.116179,1667
0.116182,1668
0.116302,1669
0.116305,1670
0.116425,1671
0.116428,1672
0.116548,1673
0.11655,1674
0.116671,1675
0.116673,1676
0.116793,1677
0.116796,1678
0.116916,1679
0.116919,1680
0.117039,1681
0.117042,1682
0.117162,1683
0.117165,1684
0.117169,1685
0.117289,1686
0.117292,1687
0.117412,1688
0.117415,1689
0.117535,1690
0.117537,1691
0.117658,1692
0.11766,1693
0.11778,1694
0.117783,1695
0.117903,1696
0.117906,1697
0.118026,1698
0.118029,1699
0.118149,1700
0.118152,1701
0.118272,1702
0.118275,1703
0.118395,1704
0.118398,1705
0.118518,1706
0.11852,1707
0.118641,1708
0.118643,1709
0.118764,1710
0.118766,1711
0.118886,1712
0.118889,1713
0.119009,1714
0.119012,1715
0.119132,1716
