Time,Sent
0.0702544,1222
0.0703746,1223
0.0703773,1224
0.0703816,1225
0.0705017,1226
0.0705044,1227
0.0705514,1228
0.0705632,1229
0.0705696,1230
0.0705758,1231
0.0705816,1232
0.0705874,1233
0.070593,1234
0.0707132,1235
0.0707159,1236
0.0707818,1237
0.0708166,1238
0.0708513,1239
0.0708788,1240
0.0708914,1241
0.0709004,1242
0.0709094,1243
0.0709166,1244
0.0709229,1245
0.0709292,1246
0.070935,1247
0.0709408,1248
0.0709464,1249
0.0710665,1250
0.0710692,1251
0.0711894,1252
0.0711921,1253
0.071233,1254
0.071242,1255
0.071251,1256
0.0712582,1257
0.0712645,1258
0.0712708,1259
0.0712766,1260
0.0712824,1261
0.071288,1262
0.0714081,1263
0.0714108,1264
0.071531,1265
0.0715337,1266
0.0715746,1267
0.0715836,1268
0.0715926,1269
0.0715998,1270
0.0716061,1271
0.0716124,1272
0.0716182,1273
0.071624,1274
0.0716296,1275
0.0717497,1276
0.0717524,1277
0.0718726,1278
0.0718753,1279
0.0719209,1280
0.0719328,1281
0.0719391,1282
0.0719453,1283
0.0719512,1284
0.0719569,1285
0.0719625,1286
0.0720827,1287
0.0720854,1288
0.0721818,1289
0.072186,1290
0.0722208,1291
0.0722482,1292
0.0722608,1293
0.0722699,1294
0.0722788,1295
0.072286,1296
0.0722924,1297
0.0722986,1298
0.0723044,1299
0.0723102,1300
0.0723158,1301
0.072436,1302
0.0724387,1303
0.0725588,1304
0.0725616,1305
0.0726085,1306
0.0726204,1307
0.0726267,1308
0.0726329,1309
0.0726388,1310
0.0726445,1311
0.0726501,1312
0.0727703,1313
0.072773,1314
0.0728389,1315
0.0728737,1316
0.0729084,1317
0.0729359,1318
0.0729485,1319
0.0729576,1320
0.0729665,1321
0.0729737,1322
0.07298,1323
0.0729863,1324
0.0729921,1325
0.0729979,1326
0.0730035,1327
0.0731236,1328
0.0731264,1329
0.0732465,1330
0.0732492,1331
0.0732816,1332
0.0732943,1333
0.0733033,1334
0.0733123,1335
0.0733195,1336
0.0733258,1337
0.073332,1338
0.0733379,1339
0.0733436,1340
0.0733492,1341
0.0734694,1342
0.0734721,1343
0.0735923,1344
0.073595,1345
0.0736406,1346
0.0736496,1347
0.0736568,1348
0.0736631,1349
0.0736693,1350
0.0736752,1351
0.0736809,1352
0.0736865,1353
0.0738067,1354
0.0738094,1355
0.0739296,1356
0.0739323,1357
0.0739792,1358
0.0739911,1359
0.0739974,1360
0.0740036,1361
0.0740095,1362
0.0740152,1363
0.0740208,1364
0.074141,1365
0.0741437,1366
0.0742096,1367
0.0742444,1368
0.0742792,1369
